trip_id,driver_id,customer_id,city,pickup_zone_id,dropoff_zone_id,pickup_lat,pickup_lon,dropoff_lat,dropoff_lon,haversine_km,driver_assigned_at,accepted_at,driver_arrived_at,otp_verified_at,loading_ended_at,trip_started_at,trip_completed_at,cancelled_at,cancellation_at_stage,requested_at,declared_distance_km,gps_tracked_distance_km,distance_vs_haversine,actual_trip_duration_mins,loading_time_mins,waiting_time_mins,gps_ping_count,gps_accuracy_avg_m,avg_speed_kmh,max_speed_kmh,mock_location_flag,gps_provider,vehicle_type,goods_category,goods_weight_kg,floor_pickup,floor_dropoff,base_fare_inr,loading_charge_inr,waiting_charge_inr,toll_charge_inr,surge_multiplier,fare_inr,payment_mode,trip_status,otp_verified,otp_attempt_count,pod_photo_captured,pod_location_match,day_of_week,hour_of_day,is_night,is_peak_hour,is_weekend,is_late_month,zone_demand_at_time,data_split,driver_rating_given,customer_rating_given,customer_complaint_flag,customer_complaint_type,is_fraud,fraud_type,fraud_recoverable_inr
c2d4e088-d41e-4e8c-9b8d-403afa906ad3,3aea06dc-cbc1-4776-b0db-45cd893bfcf9,0b13b51f-15a6-4f20-967d-4fd1a70dbeb5,bangalore,blr_yeshwanthpur,blr_rajajinagar,13.030689,77.567154,12.99227,77.560969,4.324,2026-03-16T12:00:38,2026-03-16T12:01:29,2026-03-16T12:14:21.174268,2026-03-16T12:17:05.181435,,2026-03-16T12:17:05.181435,2026-03-16T12:38:16.478691,,,2026-03-16 11:58:06,6.874,5.357,1.59,21.19,0.0,0.9,49,11.1,19.5,32.9,False,gps,two_wheeler,documents,2.9,0,0,84.99,0.0,0.0,0.0,1.253,103.69,upi,completed,True,1,False,False,0,11,False,False,False,False,1.26,historical,4.0,5.0,False,,False,,0.0
91e47fa1-abf5-4abb-983f-850bcd2dcc22,67faba0c-cb07-457a-b979-4d813c97b6de,d04abbc8-02fe-4009-a0b8-463a9213b0bd,bangalore,blr_whitefield,blr_hebbal,12.970858,77.759704,13.024348,77.589261,19.401,2026-03-16T12:09:09,2026-03-16T12:09:21,2026-03-16T12:21:01.151285,2026-03-16T12:30:51.682627,2026-03-16T13:31:33.682627,2026-03-16T13:31:33.682627,2026-03-16T15:16:01.094357,,,2026-03-16 12:08:21,24.185,22.45,1.247,104.46,60.7,7.5,263,15.7,13.9,18.7,False,gps,mini_truck,boxes_mixed,78.8,6,2,635.32,242.8,15.05,0.0,1.0,894.52,upi,completed,True,1,True,True,0,12,False,True,False,False,0.95,historical,4.0,4.0,False,,False,,0.0
ae2285b2-c271-4543-9191-81027181c5f4,a0225dd5-785d-47fe-935c-620dc5d04073,2d7d7fae-d639-4cba-bcc1-945672fcea59,bangalore,blr_indiranagar,blr_hsr,12.987763,77.627182,12.92126,77.631489,7.41,2026-03-16T12:18:13,2026-03-16T12:18:42,2026-03-16T12:22:48.654620,2026-03-16T12:26:52.295746,,2026-03-16T12:26:52.295746,2026-03-16T12:39:04.401015,,,2026-03-16 12:13:36,3.867,8.687,0.522,12.2,0.0,3.6,28,14.8,19.0,28.5,False,gps,two_wheeler,perishable,3.5,1,0,60.93,0.0,0.0,0.0,1.127,69.81,upi,completed,True,1,False,False,0,12,False,True,False,False,0.95,historical,5.0,5.0,False,,False,,0.0
28243f98-b58c-4ae6-ad03-24ab0c141e42,0d8561fa-3e60-45f8-aff3-e5f04889bfe8,06128da4-9ba2-42cd-8ea0-dddbec06c885,bangalore,blr_bannerghatta,blr_hsr,12.892244,77.588633,12.907779,77.648952,6.762,2026-03-16T12:30:47,2026-03-16T12:31:24,2026-03-16T12:50:22.032125,2026-03-16T12:55:04.539104,2026-03-16T13:27:58.539104,2026-03-16T13:27:58.539104,2026-03-16T13:45:45.286638,,,2026-03-16 12:27:33,3.992,7.841,0.59,17.78,32.9,6.0,53,16.7,13.5,22.0,False,gps,mini_truck,electronics,14.5,0,4,271.85,131.6,12.04,0.0,1.0,415.23,upi,completed,True,1,True,True,0,12,False,True,False,False,0.875,historical,5.0,3.0,False,,False,,0.0
6fbbd4bc-3720-4ee9-9264-ccc805e76c9b,a1f22f69-41f0-4f07-ab92-62db5d68d262,495c0903-90c8-40a0-8026-9522a06fe4a5,bangalore,blr_rajajinagar,blr_whitefield,12.990445,77.552068,12.961136,77.742608,20.902,2026-03-16T12:34:44,2026-03-16T12:35:21,2026-03-16T12:40:01.251228,2026-03-16T12:42:05.928711,,2026-03-16T12:42:05.928711,2026-03-16T13:00:35.353499,,,2026-03-16 12:32:01,6.383,25.048,0.305,18.49,0.0,2.1,66,13.2,20.7,35.9,False,gps,two_wheeler,perishable,18.7,1,0,81.06,0.0,0.0,0.0,1.066,83.17,credit,completed,True,1,False,False,0,12,False,True,False,False,0.86,historical,5.0,5.0,False,,False,,0.0
047da24d-88ce-4996-97da-43b1e9a46d3d,88e86063-6a85-48fb-9fc1-e6046107565d,46b83fe7-ea28-456c-853d-49aeb8f28103,bangalore,blr_indiranagar,blr_bannerghatta,12.973971,77.647067,12.892493,77.582021,11.479,2026-03-16T12:54:46,2026-03-16T12:55:07,2026-03-16T13:06:55.447177,2026-03-16T13:10:00.318140,,2026-03-16T13:10:00.318140,2026-03-16T13:53:48.716783,,,2026-03-16 12:50:30,13.087,15.368,1.14,43.81,0.0,1.6,146,9.1,17.9,23.7,False,gps,two_wheeler,documents,0.4,0,1,134.69,0.0,0.0,0.0,1.0,134.19,cash,completed,True,1,False,False,0,12,False,True,False,False,0.95,historical,5.0,5.0,False,,False,,0.0
7e579046-95ef-4f36-be53-981794250807,a4496024-03a8-4794-aa70-376b6271145c,66bc4ac0-e007-480f-9bc5-7ff0a606e2b9,bangalore,blr_btm,blr_jayanagar,12.915004,77.604072,12.933637,77.587835,2.718,2026-03-16T12:53:22,2026-03-16T12:53:28,2026-03-16T13:04:37.384815,2026-03-16T13:09:17.304230,2026-03-16T13:21:35.304230,2026-03-16T13:21:35.304230,2026-03-16T14:42:59.465878,,,2026-03-16 12:52:13,15.72,3.172,5.783,81.4,12.3,10.1,284,8.1,11.6,19.4,False,gps,mini_truck,other,152.4,0,0,482.96,49.2,20.21,0.0,1.0,542.53,credit,completed,True,1,True,True,0,12,False,True,False,False,0.91,historical,5.0,4.0,False,,False,,0.0
8c4625c0-2a63-44b9-8731-b816131c82ed,37b05305-2eb0-49b3-aed2-5e1ffe99ab48,557f49b4-e1bb-4979-ab48-33e1be96d6a5,bangalore,blr_whitefield,blr_hsr,12.971089,77.754533,12.898352,77.637936,15.003,2026-03-16T12:55:44,2026-03-16T12:55:58,2026-03-16T13:20:59.246440,2026-03-16T13:48:20.765472,2026-03-16T14:29:50.765472,2026-03-16T14:29:50.765472,2026-03-16T18:20:43.923415,,,2026-03-16 12:52:27,41.96,20.199,2.797,230.89,41.5,6.6,779,6.8,10.9,19.1,False,gps,truck_14ft,appliances,180.2,3,0,1648.99,249.0,19.74,15.91,1.103,2147.15,credit,completed,True,1,True,True,0,12,False,True,False,False,0.95,historical,4.0,3.0,False,,False,,0.0
394f852a-2784-48e2-ab3d-d915d3aa1da6,375c9900-9df9-49d8-ae5d-77d2daa8d00b,2bbcfbcb-548b-4083-bd87-23ae5ee4cf7c,bangalore,blr_indiranagar,blr_bannerghatta,12.971635,77.645082,12.88344,77.596042,11.154,2026-03-16T13:16:17,2026-03-16T13:16:41,,,,,,2026-03-16T13:21:35,pre_arrive,2026-03-16 13:13:59,7.457,13.193,0.669,23.24,0.0,0.0,67,4.4,0.0,0.0,False,gps,two_wheeler,perishable,8.0,0,0,89.66,0.0,0.0,0.0,1.423,131.71,upi,cancelled_by_customer,False,0,False,False,0,13,False,True,False,False,1.52,historical,,,False,,False,,0.0
5c2a43d7-8a10-4cae-8c5d-600f249f8d5d,cec42cd6-17b5-458e-9256-08f5ce412c9b,7e2edd09-aef4-44dd-9176-702a11d04543,bangalore,blr_hebbal,blr_marathahalli,13.037892,77.610136,12.967651,77.716746,13.943,2026-03-16T13:29:26,2026-03-16T13:29:33,2026-03-16T13:56:36.809805,2026-03-16T14:08:12.770894,2026-03-16T14:31:30.770894,2026-03-16T14:31:30.770894,2026-03-16T15:22:18.697280,,,2026-03-16 13:28:04,9.96,19.365,0.714,50.8,23.3,7.7,152,11.5,11.8,15.2,False,gps,mini_truck,electronics,46.7,0,1,379.28,93.2,15.5,0.0,1.349,630.82,cash,completed,True,1,True,True,0,13,False,True,False,False,1.36,historical,5.0,5.0,False,,False,,0.0
c72e29d6-0343-421d-9fee-c840bd50e5c8,80affd5c-74f9-461b-87e2-7ffba5816c73,1391b04f-fad6-4852-8892-88c722d0323c,bangalore,blr_rajajinagar,blr_bannerghatta,12.993713,77.549029,12.902986,77.601816,11.597,2026-03-16T13:36:02,2026-03-16T13:36:17,2026-03-16T13:46:18.104213,2026-03-16T13:48:34.363990,,2026-03-16T13:48:34.363990,2026-03-16T14:03:15.432278,,,2026-03-16 13:33:22,4.361,15.594,0.376,14.68,0.0,2.5,36,8.6,17.8,22.1,False,gps,two_wheeler,documents,0.4,1,0,64.89,0.0,0.0,0.0,1.192,77.88,upi,completed,True,1,False,False,0,13,False,True,False,False,0.86,historical,5.0,2.0,False,,False,,0.0
3c34a31d-cc82-4bce-847f-7308bf03ca8e,0b750be9-515b-4b53-a25f-55a0bb628d28,7dff9750-acf4-46c2-90b6-2311bd5537c3,bangalore,blr_btm,blr_electronic_city,12.904412,77.623659,12.839622,77.68276,9.641,2026-03-16T13:52:45,2026-03-16T13:53:39,2026-03-16T14:17:45.052159,2026-03-16T14:24:32.331551,2026-03-16T14:44:56.331551,2026-03-16T14:44:56.331551,2026-03-16T15:28:04.075140,,,2026-03-16 13:50:20,8.747,12.197,0.907,43.13,20.4,12.5,126,13.7,12.2,20.8,False,gps,mini_truck,boxes_mixed,143.2,0,0,357.44,81.6,24.97,0.0,1.0,458.69,cash,completed,True,1,True,True,0,13,False,True,False,False,0.91,historical,4.0,3.0,False,,False,,0.0
d1434d93-3d00-4683-854e-f1f9b2472bf9,d8af5776-2c09-4529-9d71-7ed53e627cc3,8ca74a3f-61a2-47d4-ae5c-e71fa85d8f71,bangalore,blr_electronic_city,blr_whitefield,12.859317,77.679172,12.964183,77.734996,13.137,2026-03-16T13:57:58,2026-03-16T13:58:35,2026-03-16T14:06:39.427075,2026-03-16T14:08:51.999029,,2026-03-16T14:08:51.999029,2026-03-16T14:26:44.484206,,,2026-03-16 13:55:47,5.275,18.929,0.402,17.87,0.0,4.8,54,15.0,17.7,28.2,False,gps,two_wheeler,perishable,5.3,0,0,72.2,0.0,0.0,0.0,1.289,94.88,upi,completed,True,1,False,False,0,13,False,True,False,False,1.295,historical,5.0,3.0,False,,False,,0.0
6d2d79a9-70e3-453e-b74e-234613cca3e1,da349829-701c-4c9e-ba3e-590b08418f5f,59841375-6bb4-449d-ae56-24a439de06ea,bangalore,blr_electronic_city,blr_bannerghatta,12.843672,77.684761,12.871892,77.612475,8.441,2026-03-16T14:14:06,2026-03-16T14:14:29,2026-03-16T14:26:10.203146,2026-03-16T14:28:11.433506,2026-03-16T14:40:23.433506,2026-03-16T14:40:23.433506,2026-03-16T16:07:02.336379,,,2026-03-16 14:11:24,20.987,11.701,2.486,86.65,12.2,5.4,338,7.5,14.5,21.7,False,gps,mini_truck,boxes_mixed,186.2,0,0,577.76,48.8,10.76,0.0,1.288,775.19,cash,completed,True,1,True,True,0,14,False,False,False,False,1.295,historical,5.0,5.0,False,,False,,0.0
064b5db6-1833-4e4f-ad66-93b0daedbe3b,8e821064-a058-4db7-b765-90ae93a0b36d,7f231001-4f90-445a-8348-6ed1b3c5a770,bangalore,blr_whitefield,blr_marathahalli,12.963874,77.741045,12.966805,77.688559,5.697,2026-03-16T14:49:14,2026-03-16T14:49:48,2026-03-16T14:59:38.149866,2026-03-16T15:02:44.543249,,2026-03-16T15:02:44.543249,2026-03-16T15:15:53.134222,,,2026-03-16 14:48:10,4.322,7.012,0.759,13.14,0.0,1.4,64,11.9,19.7,34.7,False,gps,two_wheeler,perishable,19.5,2,0,64.57,0.0,0.0,0.0,1.33,83.39,upi,completed,True,1,False,False,0,14,False,False,False,False,1.33,historical,3.0,4.0,False,,False,,0.0
9ebde7ef-3cf6-404a-850f-eba70f655138,709f69c9-eb19-4372-a6b1-d05c145df8e7,ad043d71-4864-4750-8fa7-8d752b69e4cd,bangalore,blr_hsr,blr_bannerghatta,12.915954,77.635818,12.904105,77.598773,4.226,2026-03-16T15:22:39,2026-03-16T15:22:47,2026-03-16T15:36:09.479534,2026-03-16T15:52:27.615228,2026-03-16T16:18:51.615228,2026-03-16T16:18:51.615228,2026-03-16T19:16:25.617415,,,2026-03-16 15:20:41,34.782,5.124,8.231,177.57,26.4,15.8,551,4.8,11.8,20.6,False,gps,truck_14ft,furniture,291.5,0,0,1469.54,158.4,47.36,60.17,1.0,1738.61,upi,completed,True,1,False,False,0,15,False,False,False,False,0.925,historical,5.0,4.0,False,,False,,0.0
1179009b-1f15-4c28-b611-428072571ff9,ca766218-134a-4c1a-9ab3-a27288b95e9a,b09e2ab1-049f-4e94-9870-01716df4e594,bangalore,blr_whitefield,blr_electronic_city,12.980422,77.76985,12.824866,77.652245,21.487,2026-03-16T15:23:39,2026-03-16T15:24:16,2026-03-16T15:31:36.730710,2026-03-16T15:34:10.061936,,2026-03-16T15:34:10.061936,2026-03-16T15:49:03.527931,,,2026-03-16 15:23:18,4.415,30.873,0.205,14.89,0.0,3.4,48,14.8,17.8,30.1,False,gps,two_wheeler,perishable,1.5,0,0,65.32,0.0,0.0,0.0,1.047,67.81,cash,completed,True,1,False,False,0,15,False,False,False,False,0.95,historical,5.0,5.0,False,,False,,0.0
6f9b4899-6141-437e-84e0-e68f83ca0dbd,fed811aa-6ead-4e20-bcc7-ba512b900aac,d6ef8c82-524c-4ba6-911c-3d9be9f622b4,bangalore,blr_btm,blr_electronic_city,12.918042,77.609781,12.842836,77.652934,9.582,2026-03-16T15:34:28,2026-03-16T15:34:43,2026-03-16T15:52:29.034181,2026-03-16T15:53:07.917642,,2026-03-16T15:53:07.917642,2026-03-16T16:28:31.815408,,,2026-03-16 15:33:36,12.843,12.077,1.34,35.4,0.0,1.5,80,11.5,21.8,32.4,False,gps,two_wheeler,documents,1.2,0,0,132.74,0.0,0.0,0.0,1.1,149.21,credit,completed,True,1,False,False,0,15,False,False,False,False,0.91,historical,,,False,,False,,0.0
0b985bb0-cdbe-4807-b3b8-4d4ba2067ffa,d9038fa2-d218-42f0-9915-b4c71846dd02,4d87c12c-8d1b-43b4-8e8c-d27df4151c3f,bangalore,blr_koramangala,blr_hsr,12.936188,77.627543,12.893762,77.639569,4.894,2026-03-16T15:41:59,2026-03-16T15:42:39,2026-03-16T16:21:02.219200,2026-03-16T17:00:11.315853,2026-03-16T17:36:41.315853,2026-03-16T17:36:41.315853,2026-03-16T21:23:32.931743,,,2026-03-16 15:39:33,38.444,6.856,7.855,226.86,36.5,22.9,657,13.8,10.2,16.2,False,gps,truck_17ft,raw_material,188.1,1,1,2053.32,292.0,91.63,0.0,1.026,2563.34,credit,completed,True,1,True,True,0,15,False,False,False,False,0.975,historical,4.0,5.0,False,,False,,0.0
9488166e-772b-441c-90cd-9f69a087877c,744e5d31-7bf9-47d0-907a-4f3e9a95136f,c9f47a64-bce0-42b2-b3fb-06c20aa76456,bangalore,blr_marathahalli,blr_hsr,12.968234,77.705578,12.902885,77.649711,9.458,2026-03-16T15:44:51,2026-03-16T15:45:06,2026-03-16T15:57:18.877081,2026-03-16T15:59:54.767362,,2026-03-16T15:59:54.767362,2026-03-16T16:22:32.297783,,,2026-03-16 15:42:30,7.423,12.549,0.785,22.63,0.0,2.0,73,5.6,19.7,25.0,False,gps,two_wheeler,documents,0.9,0,0,89.39,0.0,0.0,0.0,1.015,89.96,upi,completed,True,1,False,False,0,15,False,False,False,False,0.94,historical,5.0,5.0,False,,False,,0.0
155767cf-db2f-4fc7-b1a7-a1de8a84f133,da49c72f-ab9a-4bd9-b010-87ff82d1b63f,29d52ba1-14a1-4841-acea-593d9aeb928e,bangalore,blr_electronic_city,blr_koramangala,12.829343,77.642722,12.932441,77.622357,11.675,2026-03-16T15:44:47,2026-03-16T15:45:08,2026-03-16T15:56:21.176636,2026-03-16T16:07:45.075985,2026-03-16T16:40:57.075985,2026-03-16T16:40:57.075985,2026-03-16T22:35:35.418077,,,2026-03-16 15:44:13,60.241,13.883,5.16,354.64,33.2,9.9,1138,4.7,10.2,14.8,False,gps,truck_14ft,furniture,176.1,0,0,2106.04,199.2,29.82,0.0,1.268,2908.88,credit,completed,True,1,True,True,0,15,False,False,False,False,1.295,historical,,,False,,False,,0.0
058f298f-4f20-47b7-aeef-0c7db5e62af0,7332d966-3455-4475-995c-180dd007d653,6fc81972-3223-492f-b0aa-7465641d3fad,bangalore,blr_electronic_city,blr_bannerghatta,12.833325,77.641152,12.90605,77.578756,10.542,2026-03-16T16:08:46,2026-03-16T16:09:24,2026-03-16T16:54:52.839190,2026-03-16T17:22:12.159754,2026-03-16T18:44:24.159754,2026-03-16T18:44:24.159754,2026-03-17T00:55:12.508894,,,2026-03-16 16:05:52,48.491,12.721,4.6,370.81,82.2,40.9,1116,12.9,7.8,9.8,False,gps,truck_17ft,furniture,257.0,6,0,2354.73,657.6,163.53,10.92,1.274,3926.41,cash,completed,True,1,True,True,0,16,False,False,False,False,1.295,historical,5.0,5.0,False,,False,,0.0
43a83357-d9f1-41c2-8f66-34f6d07788b4,5f9cdc69-7c3d-498e-888f-2cf1d6194152,6f1a09ee-d674-46c7-9a8e-d66a11c8768c,bangalore,blr_rajajinagar,blr_hebbal,12.983297,77.555534,13.024152,77.595862,6.303,2026-03-16T16:08:38,2026-03-16T16:09:07,2026-03-16T16:20:50.949971,2026-03-16T16:42:45.942392,2026-03-16T17:12:51.942392,2026-03-16T17:12:51.942392,2026-03-16T18:47:35.552749,,,2026-03-16 16:07:07,13.888,7.965,2.203,94.73,30.1,22.3,221,14.9,8.8,14.3,False,gps,truck_14ft,appliances,146.7,2,0,947.19,180.6,66.85,0.0,1.056,1254.59,cash,completed,True,1,True,True,0,16,False,False,False,False,0.86,historical,,,False,,False,,0.0
e0cada1f-8e6b-4f2d-9199-938d3c7910d5,7c836f03-8e7f-4b42-b587-d8489d1261d3,3cdba4cd-c2fc-4991-b6ca-4039e684c685,bangalore,blr_hebbal,blr_indiranagar,13.027666,77.594937,12.986341,77.641338,6.811,2026-03-16T16:13:51,2026-03-16T16:14:27,2026-03-16T16:20:53.498244,2026-03-16T16:26:25.001545,,2026-03-16T16:26:25.001545,2026-03-16T17:11:35.809042,,,2026-03-16 16:12:23,10.865,8.804,1.595,45.18,0.0,1.2,113,14.6,14.4,19.8,False,gps,three_wheeler,electronics,6.7,1,0,210.38,0.0,0.0,10.02,1.042,231.42,upi,completed,True,1,False,False,0,16,False,False,False,False,0.85,historical,4.0,5.0,False,,False,,0.0
7af92790-eae7-465a-b09b-9970e58cccff,4238535d-3d4b-43e1-bef7-43c5c4e3c64e,67f78787-c92b-4c07-9968-d335a3ad8f97,bangalore,blr_whitefield,blr_marathahalli,12.963018,77.733081,12.948083,77.69156,4.796,2026-03-16T16:36:00,2026-03-16T16:36:33,2026-03-16T16:43:14.273518,2026-03-16T16:52:10.023397,2026-03-16T17:00:40.023397,2026-03-16T17:00:40.023397,2026-03-16T18:18:23.454867,,,2026-03-16 16:34:07,13.013,5.793,2.713,77.72,8.5,14.7,213,15.5,10.0,16.3,False,gps,mini_truck,boxes_mixed,134.3,0,0,434.23,34.0,29.48,10.83,1.038,541.24,upi,completed,True,1,True,True,0,16,False,False,False,False,0.95,historical,,,False,,False,,0.0
541c92f6-333f-45b4-a8b1-fd9d5c19fceb,7fb007d0-31c0-4c13-9b02-e520a948cdb6,b10ee255-4b9f-4250-bab2-647b2c27261a,bangalore,blr_whitefield,blr_marathahalli,12.947826,77.764891,12.958086,77.695173,7.641,2026-03-16T16:37:56,2026-03-16T16:38:22,2026-03-16T16:51:43.277483,2026-03-16T16:56:27.939485,,2026-03-16T16:56:27.939485,2026-03-16T17:29:14.765714,,,2026-03-16 16:36:57,10.419,9.634,1.364,32.78,0.0,3.9,84,5.6,19.1,33.2,False,gps,two_wheeler,documents,1.1,0,0,113.35,0.0,0.0,0.0,1.106,126.88,upi,completed,True,1,False,False,0,16,False,False,False,False,0.95,historical,5.0,5.0,False,,False,,0.0
37d877e3-23b0-4243-800d-502120b46532,9c0014f7-e4d1-4f5e-91e4-fb8fa824e9ad,88b8bea9-4b70-4c5c-b0c3-24fb838b5054,bangalore,blr_jayanagar,blr_bannerghatta,12.920915,77.589261,12.906493,77.61333,3.062,2026-03-16T16:45:46,2026-03-16T16:46:41,2026-03-16T17:16:37.767740,2026-03-16T17:22:35.807142,2026-03-16T18:08:41.807142,2026-03-16T18:08:41.807142,2026-03-16T18:51:25.398905,,,2026-03-16 16:43:08,8.342,3.843,2.724,42.73,46.1,9.9,136,8.1,11.7,14.4,False,gps,mini_truck,other,169.9,0,4,350.16,184.4,19.73,26.84,1.048,591.28,upi,completed,True,1,True,True,0,16,False,False,False,False,0.875,historical,5.0,4.0,False,,False,,0.0
8e50f88c-b1b4-4ffa-8bb1-62366e9aa3ed,ce8101df-c4e1-4fa3-965c-22230e51b1a9,d7c0504e-c1e5-4512-9637-117ea93e900f,bangalore,blr_btm,blr_marathahalli,12.928978,77.602115,12.954196,77.690424,9.972,2026-03-16T17:04:24,2026-03-16T17:05:08,2026-03-16T17:15:56.409787,2026-03-16T17:22:43.794926,2026-03-16T17:28:01.794926,2026-03-16T17:28:01.794926,2026-03-16T18:40:21.587198,,,2026-03-16 17:02:53,12.938,13.299,1.297,72.33,5.3,11.9,230,16.3,10.7,17.9,False,gps,mini_truck,perishable,78.5,0,0,432.88,21.2,23.85,0.0,1.158,530.98,cash,completed,True,1,True,True,0,17,False,False,False,False,0.91,historical,5.0,5.0,False,,False,,0.0
0c729b9c-1f07-4d9b-bbbf-4ab2ba691750,1c3a887d-d923-430b-99d4-cafa2501fdbe,00a32d48-0a6b-4acb-9f0e-919d39440808,bangalore,blr_marathahalli,blr_rajajinagar,12.951272,77.721746,12.989055,77.548009,19.289,2026-03-16T17:09:41,2026-03-16T17:10:07,2026-03-16T17:21:25.181864,2026-03-16T17:25:02.822332,,2026-03-16T17:25:02.822332,2026-03-16T17:46:45.313576,,,2026-03-16 17:07:40,4.778,26.817,0.248,21.71,0.0,4.1,72,16.8,13.2,22.7,False,gps,three_wheeler,electronics,47.3,0,1,137.33,0.0,0.0,0.0,1.101,150.1,upi,completed,True,1,False,False,0,17,False,False,False,False,0.94,historical,3.0,5.0,False,,False,,0.0
29b1a7c6-102e-415a-a02d-37b3b42ebee1,92217af8-b524-460d-8e77-bc83410a1cc3,5d1f4229-0b8b-4983-be12-b57cabdc5dac,bangalore,blr_bannerghatta,blr_koramangala,12.892683,77.590759,12.953171,77.625221,7.693,2026-03-16T17:11:17,2026-03-16T17:11:46,2026-03-16T17:25:49.310390,2026-03-16T17:27:36.923304,,2026-03-16T17:27:36.923304,2026-03-16T17:53:30.994382,,,2026-03-16 17:10:01,6.719,9.452,0.873,25.9,0.0,3.9,58,12.2,15.6,27.3,False,gps,two_wheeler,perishable,11.2,0,4,83.75,0.0,0.0,0.0,1.091,92.64,cash,completed,True,1,False,False,0,17,False,False,False,False,0.875,historical,4.0,5.0,False,,False,,0.0
da8668c3-9da9-42b1-b909-2f4ce3b29e50,3ab490da-9e5b-4f4c-90e7-e8c7a89722f9,121b21d3-e508-4963-8464-813d8ad83469,bangalore,blr_rajajinagar,blr_koramangala,12.982409,77.549924,12.939033,77.644002,11.278,2026-03-16T17:16:09,2026-03-16T17:16:18,,,,,,2026-03-16T17:17:42,pre_arrive,2026-03-16 17:14:18,12.785,13.454,1.134,64.09,0.0,0.0,187,14.3,0.0,0.0,False,gps,mini_truck,perishable,12.3,0,4,430.14,0.0,0.0,0.0,1.125,469.35,credit,cancelled_by_driver,False,0,False,False,0,17,False,False,False,False,0.86,historical,,,False,,False,,0.0
add5b17b-692a-439d-a0e5-64c5039b3f3c,bb8c72c9-e735-4bfc-9e35-fc23bb8a8cff,27e66082-405e-422f-93b4-3004564df16f,bangalore,blr_koramangala,blr_electronic_city,12.924439,77.621658,12.859944,77.671364,8.97,2026-03-16T17:37:47,2026-03-16T17:38:12,,,,,,2026-03-16T17:40:06,pre_arrive,2026-03-16 17:36:39,15.304,12.941,1.706,78.34,0.0,0.0,257,10.0,0.0,0.0,False,gps,three_wheeler,other,139.2,2,0,263.65,0.0,0.0,0.0,1.067,282.66,upi,cancelled_by_customer,False,0,False,False,0,17,False,False,False,False,0.975,historical,,,False,,False,,0.0
5a95feb8-f2e0-42bd-ba4b-1465fd635606,34c0b58e-2780-4462-b925-8acc1dfce8bc,30a54800-ac30-4094-9420-b0fdeb63d63a,bangalore,blr_electronic_city,blr_koramangala,12.847627,77.651646,12.931531,77.624001,9.799,2026-03-16T17:39:11,2026-03-16T17:39:49,2026-03-16T17:44:39.483479,2026-03-16T17:47:09.486788,,2026-03-16T17:47:09.486788,2026-03-16T18:14:55.464646,,,2026-03-16 17:37:05,7.971,12.652,0.813,27.77,0.0,2.6,74,14.6,17.2,23.0,False,gps,two_wheeler,perishable,14.7,0,0,93.76,0.0,0.0,0.0,1.312,118.75,upi,completed,True,1,False,False,0,17,False,False,False,False,1.295,historical,5.0,4.0,False,,False,,0.0
8b04ac0a-f0be-4c13-9614-bfa49a770986,7e8db211-e66d-4d21-8905-85acfa410b5d,2f98c21f-87fb-492b-861d-790be1d1aafb,bangalore,blr_jayanagar,blr_koramangala,12.917211,77.578898,12.921103,77.641988,6.851,2026-03-16T17:41:53,2026-03-16T17:42:23,2026-03-16T17:51:26.501091,2026-03-16T17:52:24.071920,,2026-03-16T17:52:24.071920,2026-03-16T18:21:30.194946,,,2026-03-16 17:39:42,8.741,7.972,1.276,29.1,0.0,2.6,99,17.8,18.0,31.3,False,gps,two_wheeler,documents,0.8,1,1,99.93,0.0,0.0,0.0,1.009,99.27,upi,completed,True,1,False,False,0,17,False,False,False,False,0.875,historical,5.0,4.0,False,,False,,0.0
e2e25312-6d89-47f4-b43b-15df79500254,76bbedd1-ab2b-47aa-a629-cae4e4946a9c,a63aa636-094a-4cfc-979d-c26200b1ae52,bangalore,blr_whitefield,blr_indiranagar,12.980105,77.742502,12.968024,77.639697,11.22,2026-03-16T17:57:39,2026-03-16T17:58:12,2026-03-16T18:02:40.429022,2026-03-16T18:04:01.388832,,2026-03-16T18:04:01.388832,2026-03-16T18:29:42.451360,,,2026-03-16 17:55:29,7.51,16.152,0.669,25.68,0.0,4.8,77,8.9,17.5,23.1,False,gps,two_wheeler,documents,4.7,0,0,90.08,0.0,0.0,0.0,1.189,110.59,upi,completed,True,1,False,False,0,17,False,False,False,False,0.95,historical,5.0,4.0,False,,False,,0.0
66a16167-9687-43c6-8804-4e5f21229fd3,53a7fe95-77a6-4684-a9f2-800b601f7dc5,0007d03d-dc1c-487a-8590-8d17cfb5fc31,bangalore,blr_hebbal,blr_koramangala,13.021935,77.589686,12.924227,77.627226,11.601,2026-03-16T18:00:31,2026-03-16T18:01:09,2026-03-16T18:18:47.899257,2026-03-16T18:19:53.016373,,2026-03-16T18:19:53.016373,2026-03-16T18:45:42.373664,,,2026-03-16 17:59:38,6.336,14.675,0.546,25.82,0.0,1.7,62,8.7,14.7,25.8,False,gps,two_wheeler,perishable,18.3,1,0,80.69,0.0,0.0,0.0,1.0,81.42,upi,completed,True,1,False,False,0,17,False,False,False,False,0.85,historical,5.0,4.0,False,,False,,0.0
