trip_id,driver_id,customer_id,city,pickup_zone_id,dropoff_zone_id,pickup_lat,pickup_lon,dropoff_lat,dropoff_lon,requested_at,accepted_at,started_at,completed_at,cancelled_at,status,vehicle_type,declared_distance_km,actual_distance_km,declared_duration_min,fare_inr,payment_mode,surge_multiplier,driver_rating_given,customer_rating_given,is_night,day_of_week,hour_of_day,is_peak_hour,zone_demand_at_time,data_split,is_fraud,fraud_type,fraud_confidence_score,recoverable_amount_inr,customer_complaint_flag,extra_km,ring_coordination
3893e3c6-da3a-4513-b0e3-712d0349159a,d040b93f-8941-461f-9d7f-498305686b5d,6166b0ec-3f3f-4543-bba1-477d79d5b2d0,bangalore,blr_bannerghatta,blr_koramangala,12.904493,77.605881,12.934111,77.621111,2026-02-25 07:34:15,2026-02-25T07:35:39,2026-02-25T07:46:31,2026-02-25T07:59:15.268279,,completed,two_wheeler,2.834,2.834,12.74,55.12,upi,1.044,5.0,5.0,False,2,7,False,0.875,historical,False,,,0.0,False,0.0,False
154d268a-f69c-4802-b818-20607e0d9bfd,ff0b7b5a-0069-4bd1-aea5-026c0c72dde5,05f1035b-daad-47cd-a7da-782b743e8815,bangalore,blr_hebbal,blr_btm,13.031568,77.593637,12.906871,77.622243,2026-02-25 07:36:06,2026-02-25T07:40:09,2026-02-25T07:46:31,2026-02-25T10:04:19.160813,,completed,mini_truck,20.592,20.592,137.8,615.2,upi,1.049,5.0,5.0,False,2,7,False,0.85,historical,False,,,0.0,False,0.0,False
6ea1b93a-4437-4389-9b40-b2959ee4222c,cbfca908-9a61-4073-aed5-6ddc74717625,a9978b87-311b-4e1b-b0c9-7a9a821f733c,bangalore,blr_whitefield,blr_jayanagar,12.971516,77.742288,12.932943,77.585845,2026-02-25 07:38:21,2026-02-25T07:43:26,2026-02-25T07:57:59,2026-02-25T09:14:26.287478,,completed,three_wheeler,12.632,12.632,76.45,271.49,credit,1.23,5.0,1.0,False,2,7,False,0.95,historical,False,,,0.0,False,0.0,False
993d9468-db6f-411d-ba86-34b59a4fafbe,00327958-7fa0-4bd6-9505-d7dd33d09509,1f19fc26-40ab-4ac4-866a-baf0ac42ff0c,bangalore,blr_hsr,blr_marathahalli,12.906164,77.641674,12.964318,77.694447,2026-02-25 07:51:05,2026-02-25T07:58:02,,,2026-02-25T08:02:47,cancelled_by_driver,two_wheeler,1.558,1.558,6.46,42.97,upi,1.0,,,False,2,7,False,0.925,historical,False,,,0.0,False,0.0,False
7be9cb27-5cf5-4912-8a20-791d2341c79e,4209e41b-1e53-4b8d-8b33-1c9e6578050f,d2e0e1af-cd3f-442b-94d8-6e95f490fe83,bangalore,blr_jayanagar,blr_koramangala,12.922527,77.586948,12.930884,77.625519,2026-02-25 07:51:24,2026-02-25T07:53:15,2026-02-25T08:10:22,2026-02-25T08:48:30.761083,,completed,three_wheeler,8.229,8.229,38.15,193.99,cash,1.075,5.0,4.0,False,2,7,False,0.875,historical,False,,,0.0,False,0.0,False
f35ae0d9-7780-45f3-9e39-2fcdf4e63906,eeee1871-5131-4633-84cb-0e1b30b64a82,0c5e89d9-2100-44d0-901a-21cc764a4485,bangalore,blr_electronic_city,blr_indiranagar,12.82898,77.682321,12.973591,77.640775,2026-02-25 07:51:54,2026-02-25T07:55:36,2026-02-25T08:04:14,2026-02-25T08:45:34.243185,,completed,three_wheeler,7.907,7.907,41.34,239.33,upi,1.412,5.0,5.0,False,2,7,False,1.295,historical,False,,,0.0,False,0.0,False
a7992a84-962c-470e-88c1-7b8926bbdb87,698ddb97-39f9-443c-a0aa-25dd755ba2ed,2425a21a-377a-435b-bed1-d5cc46689fc3,bangalore,blr_marathahalli,blr_btm,12.961656,77.70639,12.926872,77.608511,2026-02-25 07:55:35,2026-02-25T07:56:44,,,2026-02-25T08:09:55,cancelled_by_customer,two_wheeler,6.821,6.821,30.75,96.48,upi,1.166,,,False,2,7,False,0.94,historical,False,,,0.0,False,0.0,False
3e7cabf2-0a36-4d81-833c-07fe36c2b607,dcf63e92-b744-4a9d-b764-21630b454fd4,49827ed6-d8dc-4555-b7be-0ea538160ce8,bangalore,blr_bannerghatta,blr_bannerghatta,12.888376,77.577368,12.886821,77.597885,2026-02-25 07:55:36,2026-02-25T07:56:54,2026-02-25T08:10:10,2026-02-25T08:40:31.872943,,completed,three_wheeler,5.522,5.522,30.36,147.71,upi,1.0,5.0,5.0,False,2,7,False,0.875,historical,False,,,0.0,False,0.0,False
ffe52ed8-4fb7-4d5d-ba82-443f56cbddbd,06a5598f-e7c4-443b-ae49-11a538f66a72,4a1b8f7a-ed12-4e32-a286-1bd1225454bf,bangalore,blr_marathahalli,blr_whitefield,12.953826,77.699438,12.973713,77.752446,2026-02-25 07:55:44,2026-02-25T07:57:29,,,2026-02-25T07:59:15,cancelled_by_driver,two_wheeler,2.204,2.204,9.84,53.58,cash,1.124,,,False,2,7,False,0.94,historical,False,,,0.0,False,0.0,False
f685cd30-7115-4a61-b913-f0b63324c57a,1f74a4c9-289f-4e64-bde5-ffaa92e6439c,af4a7521-7fcf-43b5-989b-d9ecf9f5247a,bangalore,blr_bannerghatta,blr_whitefield,12.889637,77.608203,12.965917,77.745634,2026-02-25 08:05:28,2026-02-25T08:09:59,2026-02-25T08:29:29,2026-02-25T08:55:29.047956,,completed,mini_truck,4.233,4.233,26.0,374.54,cash,1.314,5.0,5.0,False,2,8,True,1.4,historical,False,,,0.0,False,0.0,False
589401a7-5c6f-44ef-b16f-50b56ea051cd,40a7cade-aedd-4d04-bca2-a1adbf9898ba,bcbcd032-5cd2-4780-a9bb-cd0492ee388d,bangalore,blr_jayanagar,blr_bannerghatta,12.940573,77.58308,12.902134,77.596674,2026-02-25 08:07:14,2026-02-25T08:08:58,2026-02-25T08:18:09,2026-02-25T08:50:46.631393,,completed,three_wheeler,6.365,6.365,32.63,213.43,cash,1.327,3.0,5.0,False,2,8,True,1.4,historical,False,,,0.0,False,0.0,False
f5956412-3e1e-4490-b17a-cc67820a0f89,b95c24ae-ccfb-481e-bafb-829f4e557927,8cb4abe7-adc8-42c3-a38c-10910900027f,bangalore,blr_hsr,blr_indiranagar,12.904876,77.64182,12.976941,77.635875,2026-02-25 08:09:17,2026-02-25T08:21:08,2026-02-25T08:27:48,2026-02-25T09:56:47.309882,,completed,three_wheeler,14.992,14.992,88.99,355.6,credit,1.309,,,False,2,8,True,1.48,historical,False,,,0.0,False,0.0,False
83f1c305-2546-45ea-81a6-8cfdf1e88a10,b0974e10-773c-4b58-8f24-cca498da13a6,e1cc3f19-f390-4949-9196-cc23d7482a11,bangalore,blr_hsr,blr_yeshwanthpur,12.893723,77.63453,13.034331,77.54656,2026-02-25 08:11:34,2026-02-25T08:13:15,2026-02-25T08:31:40,2026-02-25T10:03:23.860424,,completed,mini_truck,13.167,13.167,91.73,568.55,upi,1.264,5.0,5.0,False,2,8,True,1.48,historical,False,,,0.0,False,0.0,False
ef7b6d4b-50ef-4e43-81f5-96df96027775,94bc7f0e-53cd-484e-8f47-6d8747eb5f51,9933131b-b088-42b6-8ac9-0f2e466c3748,bangalore,blr_koramangala,blr_marathahalli,12.933788,77.637934,12.948758,77.697843,2026-02-25 08:32:51,2026-02-25T08:44:18,2026-02-25T08:47:43,2026-02-25T09:44:51.162235,,completed,two_wheeler,11.606,11.606,57.14,128.58,upi,1.031,5.0,4.0,False,2,8,True,0.975,historical,False,,,0.0,False,0.0,False
e3917e3f-8dfd-4391-8fa6-dc5f71b18e83,b1306256-84d4-4f4e-ad6f-5c0c9d267346,90fa9a76-426d-4263-9836-bcf4bf449cfc,bangalore,blr_bannerghatta,blr_btm,12.908025,77.614379,12.924038,77.613056,2026-02-25 08:35:44,2026-02-25T08:43:20,2026-02-25T08:53:00,2026-02-25T09:24:20.626051,,completed,two_wheeler,6.696,6.696,31.34,103.56,credit,1.265,5.0,4.0,False,2,8,True,1.4,historical,False,,,0.0,False,0.0,False
cc11845a-7bc3-4a4f-841e-7cae6e0862d1,d188f376-3613-4d83-b41d-4d735945037c,390e9e14-9a91-462c-91a9-47742349629a,bangalore,blr_whitefield,blr_whitefield,12.94924,77.725543,12.968801,77.758439,2026-02-25 08:38:56,2026-02-25T08:50:28,2026-02-25T09:02:18,2026-02-25T11:00:08.755883,,completed,three_wheeler,18.672,18.672,117.85,350.84,cash,1.128,4.0,5.0,False,2,8,True,0.95,historical,False,,,0.0,False,0.0,False
a2876250-0436-4156-80aa-60d24c475310,a8802ae9-1373-4140-8c7f-de0408e83c11,0e52f073-811a-464a-b32a-b1f2670c0fdf,bangalore,blr_bannerghatta,blr_yeshwanthpur,12.88098,77.613615,13.041791,77.547811,2026-02-25 08:44:09,2026-02-25T08:45:46,2026-02-25T08:59:26,2026-02-25T09:32:37.682600,,completed,two_wheeler,7.662,7.662,33.19,127.48,cash,1.334,,,False,2,8,True,1.4,historical,False,,,0.0,False,0.0,False
73db3e65-7ab6-4775-b496-6a9bfe1ff349,f7d41da5-fbde-4cb7-a72a-53f9b44e7325,02320fe5-4dbd-4b21-9859-011de8e903e0,bangalore,blr_whitefield,blr_hebbal,12.969399,77.751006,13.032859,77.59056,2026-02-25 08:48:30,2026-02-25T08:58:23,2026-02-25T09:11:35,2026-02-25T13:18:17.295851,,completed,truck_17ft,22.161,22.161,246.7,1629.78,upi,1.094,2.0,5.0,False,2,8,True,0.95,historical,False,,,0.0,False,0.0,False
ea257e42-da50-41a5-bf62-46b87a779a5a,416e1421-094c-415a-8ed9-6637c7574fe5,ed459c3c-2550-4ea2-9e24-51e5c7ec7d4a,bangalore,blr_btm,blr_rajajinagar,12.919942,77.60984,12.995244,77.552751,2026-02-25 09:14:35,2026-02-25T09:20:35,2026-02-25T09:27:26,2026-02-25T11:25:23.281897,,completed,mini_truck,18.25,18.25,117.95,853.96,upi,1.544,5.0,2.0,False,2,9,True,1.365,historical,False,,,0.0,False,0.0,False
b13a5da6-41fd-43da-b7ef-07907807bfbf,6d0cf432-5ee1-4b6f-995f-4a43a451c0ba,4812343d-1fb0-471c-bf98-a4acef0b5433,bangalore,blr_hebbal,blr_whitefield,13.029034,77.597795,12.978378,77.73377,2026-02-25 09:14:47,2026-02-25T09:19:40,2026-02-25T09:26:09,2026-02-25T10:00:41.714760,,completed,mini_truck,5.195,5.195,34.55,434.42,upi,1.537,5.0,5.0,False,2,9,True,1.53,historical,False,,,0.0,False,0.0,False
46b6acad-43e0-44d1-aabb-1de7f11e2607,75b13bdf-f18c-4e64-8b34-2c42a56d3344,98b09ff8-af04-4be1-874f-cc12d04af8ad,bangalore,blr_yeshwanthpur,blr_yeshwanthpur,13.035741,77.575487,13.029653,77.561975,2026-02-25 09:15:21,2026-02-25T09:18:01,2026-02-25T09:23:10,2026-02-25T11:35:46.260416,,completed,mini_truck,17.464,17.464,132.6,601.32,upi,1.203,5.0,4.0,False,2,9,True,1.26,historical,False,,,0.0,False,0.0,False
946c6145-1d89-4b2c-bb89-997a461e9a4b,4f5bfe7e-c8e1-4850-afb5-cca92fd06002,8aadc57c-e81f-4aa4-88a6-303aabafa149,bangalore,blr_whitefield,blr_whitefield,12.971524,77.744384,12.970917,77.748401,2026-02-25 09:16:46,2026-02-25T09:27:04,2026-02-25T09:39:40,2026-02-25T12:32:12.664005,,completed,truck_14ft,20.034,20.034,172.54,1439.27,upi,1.345,5.0,4.0,False,2,9,True,1.71,historical,False,,,0.0,False,0.0,False
f6d1f501-6827-4e13-b19d-26ffed784b85,ebd7a1ee-f55d-4f66-83eb-757547f25c62,89881c05-a991-481d-9413-e631284a0999,bangalore,blr_indiranagar,blr_hebbal,12.977656,77.631735,13.045047,77.5974,2026-02-25 09:31:01,2026-02-25T09:33:05,2026-02-25T09:37:15,2026-02-25T12:42:45.283180,,completed,truck_14ft,21.005,21.005,185.5,1728.52,upi,1.596,4.0,4.0,False,2,9,True,1.71,historical,False,,,0.0,False,0.0,False
5cb9e229-c411-4de7-bf37-c5941724a3a2,8f023922-3fb3-4e80-8d3f-04b80956d029,d53d252e-6c6a-459c-8512-2adc801be91f,bangalore,blr_bannerghatta,blr_indiranagar,12.886646,77.60643,12.972025,77.645674,2026-02-25 09:31:19,2026-02-25T09:36:45,2026-02-25T09:53:33,2026-02-25T10:00:53.647144,,completed,two_wheeler,1.578,1.578,7.34,54.11,upi,1.327,5.0,5.0,False,2,9,True,1.3125,historical,False,,,0.0,False,0.0,False
f084e5c6-0edd-4563-b304-97aaf69dfaa9,c8f3b3f7-a2c7-4ab1-be71-545d78f82b87,445edbaa-ab0e-48ce-95b9-9a10c5f1a2c2,bangalore,blr_hebbal,blr_whitefield,13.033274,77.601936,12.989695,77.758516,2026-02-25 09:33:41,2026-02-25T09:42:58,2026-02-25T09:46:42,2026-02-25T10:59:39.336623,,completed,mini_truck,10.719,10.719,72.96,559.85,upi,1.451,,,False,2,9,True,1.53,historical,False,,,0.0,False,0.0,False
171740aa-d23d-4b91-bfe9-048a056b0495,7dfc5149-8f8b-408b-b1e9-6a020c41064e,d1266432-9994-4fe6-af01-3c3cda379cea,bangalore,blr_koramangala,blr_yeshwanthpur,12.936206,77.633337,13.033417,77.546572,2026-02-25 09:44:01,2026-02-25T09:51:17,2026-02-25T09:56:23,2026-02-25T11:08:28.862106,,completed,three_wheeler,10.132,10.132,72.1,259.72,upi,1.31,,,False,2,9,True,1.755,historical,False,,,0.0,False,0.0,False
4c11f908-cc3e-46ba-bc5e-4853adaecc69,1a64dd7e-2074-490f-8953-ef7f15c0e886,1bb1521b-1122-422a-bad8-8bd7c06f483d,bangalore,blr_yeshwanthpur,blr_indiranagar,13.028445,77.540842,12.979383,77.642134,2026-02-25 09:49:07,2026-02-25T09:51:13,2026-02-25T10:11:09,2026-02-25T10:32:06.964831,,completed,three_wheeler,3.744,3.744,20.97,141.22,cash,1.15,5.0,5.0,False,2,9,True,1.26,historical,False,,,0.0,False,0.0,False
7329262e-869b-431b-992f-d4e22dc35366,ec253a17-020e-4694-91e0-3767b5c04e32,a95940f8-355a-4e71-b879-b9b8ee5cfcfb,bangalore,blr_rajajinagar,blr_jayanagar,12.967782,77.549094,12.915489,77.572743,2026-02-25T10:05:10,2026-02-25T09:58:51,2026-02-25T10:14:39,2026-02-25T14:04:58.219212,,completed,truck_14ft,30.648,30.648,230.32,1851.78,credit,1.316,5.0,2.0,False,2,9,True,1.29,historical,True,duplicate_trip,0.9437807460865192,1851.78,False,0.0,False
4fec4de4-3c14-4d3d-b1b8-007ff137f441,cefce0c5-1ba0-4955-ac7a-46572e8381dc,a00fd397-2ba1-4a15-9abf-5d791a692489,bangalore,blr_rajajinagar,blr_whitefield,12.995216,77.54585,12.973045,77.750493,2026-02-25 09:54:49,2026-02-25T10:06:23,2026-02-25T10:11:01,2026-02-25T10:29:49.149151,,completed,two_wheeler,4.68,4.68,18.8,88.63,upi,1.275,5.0,5.0,False,2,9,True,1.29,historical,False,,,0.0,False,0.0,False
fa1d6443-a706-4204-8e33-87c34c00a714,35de8f3c-8da3-49fb-acd3-4696fc365290,d07ddbbf-4502-436a-ab6c-163c24e998f4,bangalore,blr_whitefield,blr_jayanagar,12.969231,77.745036,12.934964,77.577806,2026-02-25 09:55:11,2026-02-25T09:59:32,2026-02-25T10:10:55,2026-02-25T11:49:35.538722,,completed,mini_truck,12.327,12.327,98.68,616.24,upi,1.427,4.0,4.0,False,2,9,True,1.71,historical,False,,,0.0,False,0.0,False
dfb111af-9222-4d92-ab86-632d814c6d95,bc50d434-824d-4066-a184-f45f15317f16,289cb38f-60f5-49c3-baa8-4b8eeb67f49f,bangalore,blr_bannerghatta,blr_jayanagar,12.886462,77.608727,12.937869,77.586048,2026-02-25 09:57:20,2026-02-25T10:00:24,,,2026-02-25T10:10:25,cancelled_by_driver,mini_truck,16.181,16.181,106.38,594.89,credit,1.213,,,False,2,9,True,1.3125,historical,False,,,0.0,False,0.0,False
17f50fee-ba27-45fc-9c4f-5e712de4da42,b2f232c8-e6c4-4f0f-97d0-d5f115b30f17,724941e4-d8e3-4882-be73-2b540feee2fa,bangalore,blr_yeshwanthpur,blr_electronic_city,13.025041,77.574165,12.839292,77.652646,2026-02-25 10:09:23,2026-02-25T10:10:44,2026-02-25T10:15:40,2026-02-25T11:34:37.544836,,completed,three_wheeler,14.802,14.802,78.96,346.42,upi,1.315,4.0,5.0,False,2,10,False,1.26,historical,False,,,0.0,False,0.0,False
348481e0-62ab-490b-b7ef-85f3a5a3cbc2,f6ce0eca-33c4-495e-860e-c7440b16b74f,cd551e4d-f151-4ebd-9e52-03a2f45eb069,bangalore,blr_yeshwanthpur,blr_btm,13.012173,77.570891,12.905758,77.607905,2026-02-25 10:12:36,2026-02-25T10:14:03,,,2026-02-25T10:18:33,cancelled_by_customer,truck_14ft,30.765,30.765,252.84,1806.68,upi,1.332,,,False,2,10,False,1.26,historical,False,,,0.0,False,0.0,False
720d9d47-42c4-4150-a70b-dc1bcc6d2e56,795b6236-0fcb-428c-bcba-c79c39433bab,fb463d2c-d428-4042-a0b5-7954ed213679,bangalore,blr_koramangala,blr_jayanagar,12.920988,77.62875,12.917402,77.599654,2026-02-25 10:14:42,2026-02-25T10:18:10,2026-02-25T10:33:36,2026-02-25T11:29:39.377715,,completed,two_wheeler,11.746,11.746,56.06,189.29,upi,1.493,5.0,4.0,False,2,10,False,1.56,historical,False,,,0.0,False,0.0,False
4367756c-d320-488b-8282-40619e144b89,1257be89-0ee2-43c4-bff2-5f55b3f95db3,08a66638-1959-4f7b-b3b8-057e412bd937,bangalore,blr_btm,blr_indiranagar,12.923499,77.622494,12.989117,77.638277,2026-02-25 10:19:10,2026-02-25T10:22:23,2026-02-25T10:28:35,2026-02-25T11:05:04.714570,,completed,mini_truck,5.063,5.063,36.5,308.81,credit,1.014,5.0,5.0,False,2,10,False,0.91,historical,False,,,0.0,False,0.0,False
08452137-c6d9-4c08-8704-0582a2dd6693,d27f87a7-3f50-476b-a9c0-bca456a1cb57,19f9f70b-6851-453d-8d1c-9364cb8e41e6,bangalore,blr_bannerghatta,blr_whitefield,12.887479,77.590436,12.961943,77.753143,2026-02-25 10:20:57,2026-02-25T10:24:27,2026-02-25T10:33:04,2026-02-25T11:06:10.817357,,completed,three_wheeler,6.503,6.503,33.11,165.56,cash,1.0,5.0,4.0,False,2,10,False,0.875,historical,False,,,0.0,False,0.0,False
a285e9c7-c91e-45d6-9710-25afc7851865,5e2720e3-6793-435b-9696-c58550aea111,156620e8-917c-497b-be17-01f24ec6aec7,bangalore,blr_marathahalli,blr_koramangala,12.963443,77.694288,12.929845,77.614305,2026-02-25 10:21:01,2026-02-25T10:27:50,2026-02-25T10:37:01,2026-02-25T11:03:52.669880,,completed,three_wheeler,4.637,4.637,26.86,180.51,upi,1.373,5.0,4.0,False,2,10,False,1.504,historical,False,,,0.0,False,0.0,False
b6c19e42-bd08-4146-b66c-bfcd9e71ebb7,b8d17416-3bb1-4a5e-9ca7-92d8a4623deb,6ceb840a-575e-41bc-ae62-9591c1b98a8d,bangalore,blr_marathahalli,blr_btm,12.952918,77.706417,12.909976,77.597122,2026-02-25 10:21:58,2026-02-25T10:24:03,2026-02-25T10:30:40,2026-02-25T10:46:52.709560,,completed,three_wheeler,2.68,2.68,16.21,163.85,upi,1.475,5.0,5.0,False,2,10,False,1.504,historical,False,,,0.0,False,0.0,False
27076732-54a0-4c14-8b7c-2f2bd62e9e43,b338e5ce-1118-4de3-9164-fb0a580349fe,d4bad1f1-64a5-4fb5-9386-4f38a6c1a57b,bangalore,blr_whitefield,blr_bannerghatta,12.952918,77.737727,12.906573,77.597226,2026-02-25 10:27:39,2026-02-25T10:35:24,2026-02-25T10:40:49,2026-02-25T17:58:39.730687,,completed,truck_17ft,45.727,45.727,437.85,3206.79,cash,1.408,5.0,5.0,False,2,10,False,1.52,historical,False,,,0.0,False,0.0,False
022da47d-8a71-4848-a80f-bd94f095c7c8,86d6a1e8-9a1b-4090-a222-7d440884a854,f091fb36-38e4-4008-a525-d9a2548334a5,bangalore,blr_electronic_city,blr_electronic_city,12.830056,77.650018,12.828925,77.675999,2026-02-25 10:33:01,2026-02-25T10:37:53,2026-02-25T10:53:14,2026-02-25T11:11:30.327993,,completed,three_wheeler,3.532,3.532,18.27,150.48,upi,1.283,5.0,5.0,False,2,10,False,1.295,historical,False,,,0.0,False,0.0,False
c97da8a5-ee83-44b8-a556-b55d7e4f7cee,b1985e1c-6578-4f96-8ab5-c746d2d03426,cd405d0e-09fa-4752-881b-0627465d78c8,bangalore,blr_bannerghatta,blr_indiranagar,12.901723,77.606773,12.971933,77.640242,2026-02-25 10:35:47,2026-02-25T10:43:03,2026-02-25T10:52:25,2026-02-25T11:42:46.855187,,completed,mini_truck,7.88,7.88,50.36,356.85,upi,1.059,,,False,2,10,False,0.875,historical,False,,,0.0,False,0.0,False
09ed974e-b110-4c7d-a508-2d4cff5f14a5,7ad54c3a-052f-40b0-af9c-58e165792a16,87aa259e-8b78-445c-a1b4-ba359fcfd325,bangalore,blr_hsr,blr_rajajinagar,12.904519,77.6334,12.982107,77.551466,2026-02-25 10:43:52,2026-02-25T10:51:27,2026-02-25T10:56:53,2026-02-25T12:31:50.092620,,completed,three_wheeler,18.811,18.811,94.95,346.97,cash,1.092,5.0,5.0,False,2,10,False,0.925,historical,False,,,0.0,False,0.0,False
70c6c4ed-f2fd-4a05-b55d-2ded9979a41d,2ef29ed1-8587-442a-a968-4b293e495cf1,8762b7c8-7278-40ea-bd76-b10ced2b682f,bangalore,blr_electronic_city,blr_marathahalli,12.842376,77.677262,12.955661,77.700193,2026-02-25 10:49:39,2026-02-25T10:53:21,2026-02-25T11:09:53,2026-02-25T13:54:18.420744,,completed,truck_14ft,20.12,20.12,164.42,1262.39,upi,1.155,5.0,5.0,False,2,10,False,1.295,historical,False,,,0.0,False,0.0,False
d5b86937-b98c-4b30-9851-6f26494402ae,d07fa295-eeb0-4443-b766-81332f7ac874,0410237a-ecd1-4c81-b5f2-7b44460407da,bangalore,blr_rajajinagar,blr_whitefield,12.991341,77.566557,12.95291,77.745258,2026-02-25 10:53:27,2026-02-25T10:59:47,2026-02-25T11:06:26,2026-02-25T11:32:24.404481,,completed,three_wheeler,5.274,5.274,25.97,148.43,upi,1.0,5.0,4.0,False,2,10,False,0.86,historical,False,,,0.0,False,0.0,False
68964aa9-b0a4-4536-aada-654f3ec0aaab,c22a6e77-3875-4465-9fe8-94106bea887a,b3bdac34-1f9b-44c4-939c-6a1f41e9f65d,bangalore,blr_koramangala,blr_btm,12.937583,77.635022,12.911993,77.615615,2026-02-25 11:06:45,2026-02-25T11:12:03,2026-02-25T11:27:55,2026-02-25T13:07:54.453784,,completed,three_wheeler,14.07,14.07,99.99,260.32,upi,1.0,2.0,5.0,False,2,11,False,0.975,historical,False,,,0.0,False,0.0,False
4ee1dc7f-a532-4415-8243-2a670a338369,50aeeb61-77c6-41bb-a2b3-ffe09737cb51,e1c200c3-65dd-4a98-8e7e-dcd799b3e1a5,bangalore,blr_koramangala,blr_hebbal,12.922531,77.627513,13.027759,77.594535,2026-02-25 11:11:18,2026-02-25T11:17:52,,,2026-02-25T11:18:11,cancelled_by_driver,three_wheeler,9.483,9.483,56.25,212.74,upi,1.144,5.0,5.0,False,2,11,False,0.975,historical,True,fake_cancellation,0.9450618430105573,100.0,False,0.0,False
7c46e047-e6dc-4216-a1a2-9e01a5c56efe,fb2ec80c-3918-43cd-90bd-eb10cab44ebc,a635b80a-8c2f-4249-832e-2da4d4482b05,bangalore,blr_indiranagar,blr_yeshwanthpur,12.990537,77.639088,13.026392,77.554522,2026-02-25 11:30:45,2026-02-25T11:37:08,2026-02-25T11:39:52,2026-02-25T11:48:18.523873,,completed,two_wheeler,1.696,1.696,8.44,44.09,credit,1.0,5.0,5.0,False,2,11,False,0.95,historical,False,,,0.0,False,0.0,False
1e7ede91-f58f-4e1d-835f-804629fe926c,21081723-945a-4598-9d22-e22c71c2b30d,28c4ef8e-8668-4018-9591-4a46d8d9a236,bangalore,blr_koramangala,blr_electronic_city,12.933486,77.618326,12.840353,77.653553,2026-02-25 11:31:23,2026-02-25T11:38:12,,,2026-02-25T11:45:04,cancelled_by_customer,two_wheeler,8.547,8.547,41.34,112.16,cash,1.115,,,False,2,11,False,0.975,historical,False,,,0.0,False,0.0,False
c9c6d6ef-73c9-4aee-9224-ab49aa7d0dbe,b47ab5d4-5603-45d1-8ff5-e9022d880c24,44df8fd7-a42a-4010-8e5e-df97d6dea93e,bangalore,blr_hebbal,blr_whitefield,13.042415,77.609674,12.960271,77.745219,2026-02-25 11:53:36,2026-02-25T12:00:41,2026-02-25T12:10:00,2026-02-25T12:21:54.586045,,completed,two_wheeler,3.074,3.074,11.91,54.24,upi,1.0,4.0,2.0,False,2,11,False,0.85,historical,False,,,0.0,False,0.0,False
44054217-3b43-4caf-977e-53a09bb2ee99,da43b557-184f-4ed7-a5f5-58bb4a709794,322ae17b-b1e9-4a0b-bf09-5fe39e7be16e,bangalore,blr_marathahalli,blr_hsr,12.960743,77.696874,12.922259,77.633534,2026-02-25 12:00:02,2026-02-25T12:06:07,2026-02-25T12:25:10,2026-02-25T13:09:49.222778,,completed,truck_14ft,5.091,5.091,44.65,783.11,upi,1.075,1.0,3.0,False,2,12,True,0.94,historical,False,,,0.0,False,0.0,False
65eaf75f-a67f-46c1-968f-a025e29682a8,8dda8447-8ab6-48c9-a680-0cfcab6264e5,84830d72-fae7-40e7-80db-b1fb293eac48,bangalore,blr_hebbal,blr_jayanagar,13.030399,77.581828,12.951026,77.589646,2026-02-25 12:01:40,2026-02-25T12:09:29,2026-02-25T12:18:22,2026-02-25T13:24:47.110815,,completed,three_wheeler,11.674,11.674,66.42,221.14,credit,1.0,4.0,5.0,False,2,12,True,0.85,historical,False,,,0.0,False,0.0,False
5bc82c3d-a555-49d9-a2ed-a8ced4389c8d,0cf2c4b0-6b43-411e-bfcf-f5914d630cf6,53b2331d-cff0-4d20-8892-00714c21df0f,bangalore,blr_indiranagar,blr_hebbal,12.969807,77.633499,13.031941,77.604779,2026-02-25 12:19:04,2026-02-25T12:20:29,2026-02-25T12:36:05,2026-02-25T13:15:27.023155,,completed,three_wheeler,5.964,5.964,39.37,170.87,upi,1.173,5.0,5.0,False,2,12,True,0.95,historical,False,,,0.0,False,0.0,False
b37175ce-16b5-4aa1-89f7-cd36604564c9,8d1f9e56-6fb1-4433-a47d-a55397d0b9c0,b98393b0-9f8b-4aa9-a921-9ab63e6146b2,bangalore,blr_electronic_city,blr_btm,12.867052,77.661077,12.931282,77.598732,2026-02-25 12:20:48,2026-02-25T12:26:29,2026-02-25T12:38:50,2026-02-25T12:46:22.588122,,completed,two_wheeler,1.693,1.693,7.54,60.45,cash,1.403,,,False,2,12,True,1.295,historical,False,,,0.0,False,0.0,False
fc8b7c28-842e-403f-84b1-e2891c76d3d0,2165e2d3-bd03-49bb-a1cf-d73abbf5aedb,41cfdd11-9a4e-4e69-bab3-76d891fb724e,bangalore,blr_koramangala,blr_electronic_city,12.92895,77.616697,12.855906,77.639877,2026-02-25 12:23:15,2026-02-25T12:31:18,2026-02-25T12:36:04,2026-02-25T12:43:45.305371,,completed,two_wheeler,1.618,1.618,7.69,49.87,upi,1.13,,,False,2,12,True,0.975,historical,False,,,0.0,False,0.0,False
a72663d5-6ae2-40ff-88d4-d11d164b255e,285e1a7f-a6c9-4e85-92df-5da8d359b56a,d1ef8b49-bf6d-4fac-a7fa-b920ce40afec,bangalore,blr_jayanagar,blr_rajajinagar,12.922652,77.586962,13.005156,77.551497,2026-02-25 12:39:47,2026-02-25T12:46:45,,,2026-02-25T12:59:21,cancelled_by_customer,mini_truck,4.322,4.322,27.99,282.21,upi,1.0,,,False,2,12,True,0.875,historical,False,,,0.0,False,0.0,False
