trip_id,driver_id,customer_id,city,pickup_zone_id,dropoff_zone_id,pickup_lat,pickup_lon,dropoff_lat,dropoff_lon,haversine_km,driver_assigned_at,accepted_at,driver_arrived_at,otp_verified_at,loading_ended_at,trip_started_at,trip_completed_at,cancelled_at,cancellation_at_stage,requested_at,declared_distance_km,gps_tracked_distance_km,distance_vs_haversine,actual_trip_duration_mins,loading_time_mins,waiting_time_mins,gps_ping_count,gps_accuracy_avg_m,avg_speed_kmh,max_speed_kmh,mock_location_flag,gps_provider,vehicle_type,goods_category,goods_weight_kg,floor_pickup,floor_dropoff,base_fare_inr,loading_charge_inr,waiting_charge_inr,toll_charge_inr,surge_multiplier,fare_inr,payment_mode,trip_status,otp_verified,otp_attempt_count,pod_photo_captured,pod_location_match,day_of_week,hour_of_day,is_night,is_peak_hour,is_weekend,is_late_month,zone_demand_at_time,data_split,driver_rating_given,customer_rating_given,customer_complaint_flag,customer_complaint_type,is_fraud,fraud_type,fraud_recoverable_inr,recoverable_amount_inr
bfd929c9-09fb-4f7b-8513-ec518d7d293e,b9d70c77-960b-49eb-9249-d657eca12c85,05bb66e9-452a-48d9-8935-aa0dd2562d7b,bangalore,blr_rajajinagar,blr_koramangala,12.995498,77.552603,12.931627,77.631921,11.15,2026-03-23T11:08:26,2026-03-23T11:08:37,2026-03-23T11:25:42.931275,2026-03-23T11:57:30.204011,2026-03-23T12:11:42.204011,2026-03-23T12:11:42.204011,2026-03-23T16:05:24.295381,,,2026-03-23 11:07:09,31.377,14.788,2.814,233.7,14.2,30.9,608,12.7,8.1,13.1,False,gps,truck_17ft,raw_material,229.8,0,0,1841.31,113.6,123.79,0.0,1.106,2207.15,upi,completed,True,1,True,True,0,11,False,False,False,False,0.86,historical,,,False,,False,,0.0,0.0
28782ddd-1a61-4235-b3f6-41de71729020,4306fe7c-10ef-4489-8e16-393d8c8f6861,395d0dd2-44b8-4498-8873-ba3d2cd10400,bangalore,blr_hsr,blr_koramangala,12.901533,77.627917,12.935079,77.629152,3.733,2026-03-23T11:12:39,2026-03-23T11:13:19,2026-03-23T11:28:35.679891,2026-03-23T11:42:36.917507,2026-03-23T12:29:18.917507,2026-03-23T12:29:18.917507,2026-03-23T13:12:22.572046,,,2026-03-23 11:10:25,9.577,4.8,2.566,43.06,46.7,9.8,133,11.2,13.3,17.2,False,gps,mini_truck,furniture,330.5,0,0,372.38,186.8,19.51,61.98,1.0,622.09,cash,completed,True,1,True,True,0,11,False,False,False,False,0.925,historical,5.0,4.0,False,,False,,0.0,0.0
4e09855a-9780-44a9-bd53-703f445cdc97,193bcda7-7df2-4bc6-acd6-734bf2617172,443e1acd-3bba-42d3-90a1-8d6c92a940b1,bangalore,blr_jayanagar,blr_btm,12.93162,77.587183,12.909395,77.602339,2.967,2026-03-23T11:22:15,2026-03-23T11:22:51,2026-03-23T11:33:49.749547,2026-03-23T11:35:55.552193,,2026-03-23T11:35:55.552193,2026-03-23T11:42:10.671187,,,2026-03-23 11:21:44,2.019,4.264,0.68,6.25,0.0,1.2,17,8.2,19.4,34.4,False,gps,two_wheeler,perishable,3.7,0,4,46.15,0.0,0.0,0.0,1.082,48.77,upi,completed,True,1,False,False,0,11,False,False,False,False,0.875,historical,5.0,4.0,False,,False,,0.0,0.0
cdb37612-922d-45f6-a2fc-706c370d6155,7815c7c7-ddd4-429d-8b3a-b3382faef782,b68e3b8b-2f15-4d9a-aa5c-89a3ef67a36c,bangalore,blr_hebbal,blr_yeshwanthpur,13.036379,77.604966,13.014364,77.554413,5.999,2026-03-23T11:26:40,2026-03-23T11:27:01,2026-03-23T11:50:37.479634,2026-03-23T11:57:56.937263,2026-03-23T12:40:26.937263,2026-03-23T12:40:26.937263,2026-03-23T14:02:16.940983,,,2026-03-23 11:24:19,15.99,8.458,2.666,81.83,42.5,8.8,274,13.1,11.7,20.8,False,gps,mini_truck,boxes_mixed,15.9,4,0,487.82,170.0,17.68,0.0,1.0,652.12,credit,completed,True,1,True,True,0,11,False,False,False,False,0.85,historical,5.0,5.0,False,,False,,0.0,0.0
5f62edd0-8ab2-4e8d-b546-df7093ea75c3,53869237-4c05-4e15-a803-7c28c0ce1c8f,f5cff9b3-8bce-4704-84af-22ece502e0c1,bangalore,blr_marathahalli,blr_marathahalli,12.959491,77.686705,12.976743,77.696311,2.183,2026-03-23T11:32:02,2026-03-23T11:32:36,2026-03-23T11:54:41.160656,2026-03-23T11:58:09.742902,2026-03-23T12:10:39.742902,2026-03-23T12:10:39.742902,2026-03-23T13:02:44.137477,,,2026-03-23 11:29:30,9.592,2.748,4.395,52.07,12.5,6.5,176,15.2,11.1,19.3,False,gps,mini_truck,appliances,130.6,0,0,372.65,50.0,13.07,0.0,1.161,510.67,upi,completed,True,1,True,True,0,11,False,False,False,False,0.94,historical,5.0,5.0,False,,False,,0.0,0.0
628bb1ca-8c91-4dff-afe1-335b7ef79f18,66cbbd98-ed4c-499d-b397-26f0c2c2ce6b,a032ba2d-cdee-4e29-9f1c-232af790b8fb,bangalore,blr_marathahalli,blr_yeshwanthpur,12.957961,77.711879,13.03164,77.533024,21.039,2026-03-23T11:31:57,2026-03-23T11:32:23,2026-03-23T11:40:12.004324,2026-03-23T11:44:16.774087,,2026-03-23T11:44:16.774087,2026-03-23T12:37:58.610149,,,2026-03-23 11:31:30,12.283,24.706,0.584,53.7,0.0,5.7,152,11.7,13.7,18.4,False,gps,three_wheeler,documents,0.1,0,0,227.4,0.0,0.0,0.0,1.103,255.06,upi,completed,True,1,False,False,0,11,False,False,False,False,0.94,historical,,,False,,False,,0.0,0.0
92f915ce-a9eb-44cc-b43d-828c6581eb44,c2afb5a8-a307-4521-9ae0-c691c236e1d7,a87ff1a1-8215-41b2-8776-bd183cbe64d5,bangalore,blr_yeshwanthpur,blr_whitefield,13.013132,77.544402,12.960707,77.755985,23.655,2026-03-23T11:37:40,2026-03-23T11:38:03,2026-03-23T11:50:12.260936,2026-03-23T11:54:39.406275,,2026-03-23T11:54:39.406275,2026-03-23T12:23:15.591229,,,2026-03-23 11:35:40,9.611,27.403,0.406,28.6,0.0,1.7,78,12.9,20.2,29.6,False,gps,two_wheeler,documents,0.7,2,0,106.89,0.0,0.0,0.0,1.164,121.65,credit,completed,True,1,False,False,0,11,False,False,False,False,1.26,historical,,,False,,False,,0.0,0.0
280f8c5f-2ade-4d4e-9331-c7dc2550e613,44710fd0-1133-4f54-86f8-57e1eb02f8d2,6dcfcab2-61a2-4c20-b464-aafa169cf9e5,bangalore,blr_bannerghatta,blr_indiranagar,12.900035,77.598576,12.985705,77.656553,11.411,2026-03-23T11:41:58,2026-03-23T11:42:08,2026-03-23T11:59:08.574970,2026-03-23T12:00:48.483707,,2026-03-23T12:00:48.483707,2026-03-23T12:21:53.516967,,,2026-03-23 11:40:28,6.6,15.393,0.578,21.08,0.0,3.6,54,7.3,18.8,26.1,False,gps,two_wheeler,documents,2.2,0,0,82.8,0.0,0.0,0.0,1.0,81.7,credit,completed,True,1,False,False,0,11,False,False,False,False,0.875,historical,3.0,5.0,False,,False,,0.0,0.0
861fc326-ae00-4494-a7cc-6d3c0af0c0fb,a4536d86-4ecb-415e-bb40-61acd15841b5,1ec0432e-4305-471b-9ecf-146cfdfef7d4,bangalore,blr_marathahalli,blr_marathahalli,12.951325,77.699199,12.975067,77.695284,2.674,2026-03-23T11:46:11,2026-03-23T11:46:58,2026-03-23T11:59:46.737667,2026-03-23T12:02:24.270498,,2026-03-23T12:02:24.270498,2026-03-23T12:42:37.416105,,,2026-03-23 11:44:38,9.035,3.443,3.379,40.22,0.0,2.5,127,17.8,13.5,22.8,False,gps,three_wheeler,perishable,56.9,0,0,188.42,0.0,0.0,0.0,1.083,202.8,cash,completed,True,1,False,False,0,11,False,False,False,False,0.94,historical,5.0,2.0,False,,False,,0.0,0.0
60dea8d4-bb88-43c6-8165-5e03be0a93c5,e1ab0c78-dc2d-4d36-84fb-4191813037ec,155fc196-040b-4b46-9793-926afd3740cf,bangalore,blr_electronic_city,blr_hsr,12.841763,77.653458,12.927405,77.635691,9.716,2026-03-23T11:58:10,2026-03-23T11:59:06,2026-03-23T12:05:50.673576,2026-03-23T12:16:19.048240,2026-03-23T13:00:49.048240,2026-03-23T13:00:49.048240,2026-03-23T13:49:49.887577,,,2026-03-23 11:57:35,9.794,12.439,1.008,49.01,44.5,6.8,136,6.0,12.0,16.6,False,gps,mini_truck,appliances,135.3,3,0,376.3,178.0,13.7,0.0,1.225,646.97,upi,completed,True,1,True,True,0,11,False,False,False,False,1.295,historical,5.0,5.0,False,,False,,0.0,0.0
f499a8b9-9132-45a9-a8fe-4a97f9dd3627,a5511836-f9b9-4deb-af7a-8febe2ab8534,c53624c8-1fd2-4a33-ade2-e8c91c0ee28a,bangalore,blr_electronic_city,blr_bannerghatta,12.848701,77.661377,12.884961,77.597132,8.047,2026-03-23T12:04:53,2026-03-23T12:05:47,2026-03-23T12:18:58.368466,2026-03-23T12:23:32.199073,,2026-03-23T12:23:32.199073,2026-03-23T13:04:19.286819,,,2026-03-23 12:01:18,12.561,9.586,1.561,40.78,0.0,3.9,133,6.7,18.5,32.2,False,gps,two_wheeler,documents,0.8,0,0,130.49,0.0,0.0,0.0,1.381,179.24,cash,completed,True,1,False,False,0,12,False,True,False,False,1.295,historical,4.0,5.0,False,,False,,0.0,0.0
2d3ccf8f-3146-442b-a82a-cf2ff52feb0c,2a9ca1d0-8b59-4380-a79c-b7c25727a217,21d957e3-ea12-411a-a947-2cfac4d3f674,bangalore,blr_btm,blr_indiranagar,12.91512,77.604679,12.982118,77.637566,8.258,2026-03-23T12:08:58,2026-03-23T12:09:19,2026-03-23T12:25:34.330047,2026-03-23T12:26:53.007480,,2026-03-23T12:26:53.007480,2026-03-23T12:45:33.721088,,,2026-03-23 12:06:25,6.429,10.592,0.778,18.68,0.0,3.7,51,5.8,20.7,29.5,False,gps,two_wheeler,documents,2.2,5,0,81.43,0.0,0.0,0.0,1.0,81.67,upi,completed,True,1,False,False,0,12,False,True,False,False,0.91,historical,5.0,5.0,False,,False,,0.0,0.0
2b9a8d52-6ba6-4c79-8975-3edeb0e825ba,7d4f3d65-4e11-43ba-8ae3-50c769823c6e,664b7a4c-a93d-44e8-ba4e-57c5ab6595fb,bangalore,blr_bannerghatta,blr_bannerghatta,12.894688,77.586216,12.866746,77.583009,3.126,2026-03-23T12:15:55,2026-03-23T12:16:06,,,,,,2026-03-23T12:20:15,pre_arrive,2026-03-23 12:11:09,12.92,3.754,4.133,42.58,0.0,0.0,70,11.8,0.0,0.0,False,gps,two_wheeler,documents,1.9,5,0,133.36,0.0,0.0,0.0,1.092,142.73,upi,cancelled_by_customer,False,0,False,False,0,12,False,True,False,False,0.875,historical,,,False,,False,,0.0,0.0
9d7d613a-8496-43d6-a996-8ce32a343167,be62dede-14dd-4511-afc6-5efe7db6d5b0,b2cee799-5b97-4f9e-a6cb-45ba2cc92e50,bangalore,blr_rajajinagar,blr_jayanagar,12.981679,77.5469,12.928363,77.580185,6.94,2026-03-23T12:21:19,2026-03-23T12:22:16,2026-03-23T12:35:39.429063,2026-03-23T12:39:33.048471,,2026-03-23T12:39:33.048471,2026-03-23T12:44:52.303667,,,2026-03-23 12:18:01,1.613,8.121,0.232,5.32,0.0,2.0,11,9.5,18.2,27.4,False,gps,two_wheeler,documents,2.3,0,0,42.91,0.0,0.0,0.0,1.07,46.47,upi,completed,True,1,False,False,0,12,False,True,False,False,0.86,historical,5.0,5.0,False,,False,,0.0,0.0
f6fa8e9f-afd1-46ef-a712-eb40c4f6fb39,3abf8a7f-aa12-47ba-a7bc-54819015585d,cf164b0a-5b86-44bc-ac9b-ada7845cf0a9,bangalore,blr_bannerghatta,blr_electronic_city,12.891527,77.604326,12.863533,77.647262,5.599,2026-03-23T12:25:33,2026-03-23T12:26:01,2026-03-23T12:32:48.069517,2026-03-23T12:37:25.343620,,2026-03-23T12:37:25.343620,2026-03-23T13:01:32.717624,,,2026-03-23 12:23:48,7.807,7.513,1.394,24.12,0.0,1.5,77,8.3,19.4,29.7,False,gps,two_wheeler,perishable,8.6,0,0,92.46,0.0,0.0,0.0,1.0,89.64,upi,completed,True,1,False,False,0,12,False,True,False,False,0.875,historical,4.0,5.0,False,,False,,0.0,0.0
92bb6bca-9d42-4ce8-915f-a62e8ca4fa23,ca68d5b9-7243-450a-9b61-419a749ca55f,79c1f105-2680-4fee-9543-c1cd0088fa2a,bangalore,blr_koramangala,blr_yeshwanthpur,12.938096,77.617476,13.032619,77.546773,13.006,2026-03-23T12:36:14,2026-03-23T12:36:37,2026-03-23T12:50:44.199208,2026-03-23T12:52:27.716812,,2026-03-23T12:52:27.716812,2026-03-23T13:24:43.137652,,,2026-03-23 12:34:22,10.042,16.652,0.772,32.26,0.0,3.0,96,17.1,18.7,28.6,False,gps,two_wheeler,perishable,14.6,0,0,110.34,0.0,0.0,0.0,1.066,114.89,upi,completed,True,1,False,False,0,12,False,True,False,False,0.975,historical,5.0,5.0,False,,False,,0.0,0.0
03185cf0-4ab4-4c7a-bd63-857165461f98,9d454ec4-1b07-446d-bdfb-bca38f12854a,cd78cd68-44b0-4424-b807-17e7acfc3660,bangalore,blr_marathahalli,blr_indiranagar,12.949073,77.701678,12.973966,77.645242,6.713,2026-03-23T12:42:00,2026-03-23T12:42:41,2026-03-23T12:56:46.452961,2026-03-23T13:11:43.384569,2026-03-23T13:35:49.384569,2026-03-23T13:35:49.384569,2026-03-23T14:23:06.759288,,,2026-03-23 12:37:51,10.312,8.71,1.536,47.29,24.1,8.7,167,5.0,13.1,17.1,False,gps,mini_truck,appliances,195.4,0,0,385.62,96.4,17.45,0.0,1.0,494.23,upi,completed,True,1,True,True,0,12,False,True,False,False,0.94,historical,1.0,5.0,False,,False,,0.0,0.0
3ad1739d-0296-4569-83fb-05e7ca3eaed2,037ace89-c905-40a7-acd3-bd38013fec08,1bfa284b-1121-4365-9c13-1f93fb35b746,bangalore,blr_whitefield,blr_whitefield,12.976037,77.7363,12.96227,77.74607,1.861,2026-03-23T12:41:07,2026-03-23T12:41:51,2026-03-23T12:51:16.081086,2026-03-23T12:55:44.751753,,2026-03-23T12:55:44.751753,2026-03-23T13:39:49.004596,,,2026-03-23 12:39:22,11.136,2.422,5.983,44.07,0.0,5.9,120,9.1,15.2,21.3,False,gps,three_wheeler,documents,0.3,0,0,213.63,0.0,0.0,0.0,1.026,214.71,upi,completed,True,1,False,False,0,12,False,True,False,False,0.95,historical,5.0,5.0,False,,False,,0.0,0.0
f2e1dfe3-44e8-49af-a2ab-c70336082eb4,0d230ad9-975d-4e5d-ae18-82c1fc7b1add,a2041862-9ce6-480a-86ed-7535416560d8,bangalore,blr_whitefield,blr_hebbal,12.966951,77.737218,13.023172,77.59666,16.462,2026-03-23T12:50:54,2026-03-23T12:51:31,2026-03-23T12:57:45.945785,2026-03-23T13:01:42.611029,,2026-03-23T13:01:42.611029,2026-03-23T13:22:50.424427,,,2026-03-23 12:47:59,7.213,23.349,0.438,21.13,0.0,1.1,67,4.3,20.5,34.3,False,gps,two_wheeler,documents,1.7,0,0,87.7,0.0,0.0,0.0,1.151,104.65,cash,completed,True,1,False,False,0,12,False,True,False,False,0.95,historical,4.0,4.0,False,,False,,0.0,0.0
bcc75c1a-2e26-42d6-bdf8-2e0096103d14,f6b03653-58be-4af8-9280-a8f25821193e,478dc6c0-c402-4109-a771-84fe12261a1c,bangalore,blr_marathahalli,blr_bannerghatta,12.962541,77.711493,12.898147,77.599284,14.112,2026-03-23T13:01:13,2026-03-23T13:01:24,2026-03-23T13:10:04.345249,2026-03-23T13:14:51.691308,,2026-03-23T13:14:51.691308,2026-03-23T13:36:20.494940,,,2026-03-23 12:58:29,6.554,19.043,0.464,21.48,0.0,0.0,59,11.9,18.3,30.3,False,gps,two_wheeler,documents,3.0,0,0,82.44,0.0,0.0,0.0,1.043,88.92,credit,disputed,True,1,False,False,0,12,False,True,False,False,0.94,historical,5.0,5.0,False,,False,,0.0,0.0
5ed0979e-bac4-46b5-9bcf-837fec9255f2,1dcb83c9-7bcf-47b8-8ccb-d461d00b31c9,62650ca7-c901-4667-bdb0-68679825f24a,bangalore,blr_hsr,blr_electronic_city,12.917084,77.631822,12.845789,77.650054,8.17,2026-03-23T13:01:58,2026-03-23T13:02:36,2026-03-23T13:11:20.144301,2026-03-23T13:12:09.699647,,2026-03-23T13:12:09.699647,2026-03-23T13:28:09.750635,,,2026-03-23 12:59:52,5.394,10.12,0.66,16.0,0.0,3.8,42,12.2,20.2,26.9,False,gps,two_wheeler,perishable,12.2,2,0,73.16,0.0,0.0,0.0,1.015,76.25,credit,completed,True,1,False,False,0,12,False,True,False,False,0.925,historical,5.0,5.0,False,,False,,0.0,0.0
4f63b054-d07f-4d8b-b50c-12e8305e7f44,b89600cc-9683-46f2-b7ae-18b0471c9ad7,30eb6fe8-edca-49ee-8ea4-0f37c003597d,bangalore,blr_hsr,blr_hsr,12.899336,77.645884,12.921243,77.633834,2.764,2026-03-23T13:03:16,2026-03-23T13:04:12,2026-03-23T13:11:08.497208,2026-03-23T13:11:46.177798,,2026-03-23T13:11:46.177798,2026-03-23T13:48:28.186589,,,2026-03-23 13:00:44,11.53,3.596,4.171,36.7,0.0,4.1,106,16.7,18.8,31.5,False,gps,two_wheeler,documents,4.6,0,3,122.24,0.0,0.0,0.0,1.182,146.98,cash,completed,True,1,False,False,0,13,False,True,False,False,0.925,historical,4.0,4.0,False,,False,,0.0,0.0
4c0cd3d5-ff51-4fe9-8258-51137f8b61f8,a8a5313b-75e2-46c7-a1dd-564e4ef0d8a4,72a3f657-1966-4de2-8258-ee6a114a3cf5,bangalore,blr_yeshwanthpur,blr_btm,13.021992,77.550332,12.911834,77.60813,13.757,2026-03-23T13:05:07,2026-03-23T13:05:14,2026-03-23T13:10:32.956553,2026-03-23T13:12:21.266765,,2026-03-23T13:12:21.266765,2026-03-23T13:37:55.149431,,,2026-03-23 13:03:15,7.77,16.186,0.565,25.56,0.0,1.0,73,13.7,18.2,22.5,False,gps,two_wheeler,documents,3.8,0,0,92.16,0.0,0.0,0.27,1.186,105.71,credit,completed,True,1,False,False,0,13,False,True,False,False,1.26,historical,5.0,5.0,False,,False,,0.0,0.0
1f99ad7e-9c23-49af-9e60-2e3659b407e8,ca63e57c-bd89-4e26-a724-e3f2a5e0c944,aaa5bd76-f9d1-4528-ad1e-8d23f4d1e8af,bangalore,blr_bannerghatta,blr_electronic_city,12.912224,77.608283,12.848853,77.662813,9.197,2026-03-23T13:08:51,2026-03-23T13:09:16,2026-03-23T13:19:11.296013,2026-03-23T13:20:40.188346,,2026-03-23T13:20:40.188346,2026-03-23T13:35:53.260929,,,2026-03-23 13:03:58,5.53,11.097,0.601,15.22,0.0,2.8,54,15.0,21.8,30.3,False,gps,two_wheeler,documents,3.0,0,0,74.24,0.0,0.0,0.0,1.026,76.43,upi,completed,True,1,False,False,0,13,False,True,False,False,0.875,historical,5.0,5.0,False,,False,,0.0,0.0
6087f817-d5b3-40b2-9bfa-61a1338c3a97,a9353c03-59f6-430e-9f72-5dccb1976b0d,87928557-b0cc-472e-a3a4-c53c4697dd81,bangalore,blr_whitefield,blr_bannerghatta,12.97818,77.729332,12.895755,77.609797,15.869,2026-03-23T13:07:32,2026-03-23T13:08:09,2026-03-23T13:27:17.025320,2026-03-23T13:31:37.695052,2026-03-23T14:34:19.695052,2026-03-23T14:34:19.695052,2026-03-23T16:28:02.249517,,,2026-03-23 13:05:41,26.332,22.684,1.659,113.71,62.7,4.5,416,16.6,13.9,21.3,False,gps,mini_truck,furniture,142.7,0,3,673.97,250.8,9.08,64.65,1.469,1281.56,upi,completed,True,1,True,True,0,13,False,True,False,False,1.52,historical,5.0,5.0,False,,False,,0.0,0.0
ba9d320d-49e4-4ee3-a3ee-86130ead6fc6,97bfa195-a99a-49de-8b34-923359b7a0eb,cb5a6d86-8d1d-41de-b6c1-ff94205acfe2,bangalore,blr_marathahalli,blr_jayanagar,12.969605,77.694312,12.933888,77.588945,12.089,2026-03-23T13:09:50,2026-03-23T13:10:41,2026-03-23T13:19:44.881458,2026-03-23T13:23:27.664702,,2026-03-23T13:23:27.664702,2026-03-23T13:43:29.549249,,,2026-03-23 13:08:37,5.991,13.93,0.496,20.03,0.0,2.2,62,7.8,17.9,31.6,False,gps,two_wheeler,perishable,8.1,2,0,77.93,0.0,0.0,0.0,1.417,106.4,upi,completed,True,1,False,False,0,13,False,True,False,False,1.504,historical,4.0,5.0,False,,False,,0.0,0.0
d94e9dee-eec2-40ae-bfbf-5bee468a3f00,7196ab2e-d5fe-41f8-8eff-2e6e2e940c66,bfb9b078-b265-467a-8d1e-35f573125c13,bangalore,blr_koramangala,blr_bannerghatta,12.951551,77.621486,12.894608,77.585125,7.458,2026-03-23T13:27:34,2026-03-23T13:27:40,2026-03-23T13:37:10.770831,2026-03-23T14:04:34.719517,2026-03-23T15:03:58.719517,2026-03-23T15:03:58.719517,2026-03-23T18:08:56.266083,,,2026-03-23 13:23:35,34.473,10.254,4.622,184.96,59.4,21.5,572,6.3,11.2,17.5,False,gps,truck_14ft,furniture,182.5,2,0,1461.82,356.4,64.49,17.23,1.529,2579.4,credit,completed,True,1,True,True,0,13,False,True,False,False,1.56,historical,4.0,5.0,False,,False,,0.0,0.0
a1f04fb3-b31c-4772-b273-6c71e08cff68,67a9663d-9828-435e-99df-a570d7408c7b,3d32c1bf-3995-493f-b41b-6c95dedeb719,bangalore,blr_hebbal,blr_yeshwanthpur,13.020998,77.604636,13.038766,77.544436,6.814,2026-03-23T13:28:29,2026-03-23T13:28:48,2026-03-23T13:41:48.362624,2026-03-23T13:47:14.474521,,2026-03-23T13:47:14.474521,2026-03-23T14:52:42.565792,,,2026-03-23 13:23:56,16.5,9.259,2.421,65.47,0.0,5.3,189,13.5,15.1,22.7,False,gps,three_wheeler,boxes_mixed,50.3,0,0,278.0,0.0,0.0,0.0,1.236,344.87,credit,completed,True,1,False,False,0,13,False,True,False,False,1.36,historical,3.0,2.0,False,,False,,0.0,0.0
338a8a91-0ef2-448f-8510-51b6880c3837,786cfe21-cdd5-4e13-b67a-709fa26833ed,3716212d-b4d6-4c5f-941c-04ad9331f58f,bangalore,blr_hsr,blr_jayanagar,12.927539,77.657277,12.923424,77.582,8.171,2026-03-23T13:29:26,2026-03-23T13:29:47,2026-03-23T13:43:40.529167,2026-03-23T13:48:57.037801,2026-03-23T13:56:33.037801,2026-03-23T13:56:33.037801,2026-03-23T14:37:45.751455,,,2026-03-23 13:24:44,8.23,10.002,1.007,41.21,7.6,15.0,125,5.6,12.0,20.3,False,gps,mini_truck,electronics,30.1,0,0,348.13,30.4,29.95,0.0,1.024,416.99,upi,completed,True,1,False,False,0,13,False,True,False,False,0.925,historical,5.0,5.0,False,,False,,0.0,0.0
9b20b1d8-001e-4c2c-b1c5-6552b36869bc,3a75a5c0-68ce-4b13-b24d-a9b4ec422625,01339b01-5357-4e0c-939f-f3fd819e7ba2,bangalore,blr_hsr,blr_hsr,12.924769,77.628886,12.904746,77.636935,2.391,2026-03-23T13:28:48,2026-03-23T13:28:58,2026-03-23T13:49:48.362084,2026-03-23T13:53:59.219504,,2026-03-23T13:53:59.219504,2026-03-23T14:54:33.293432,,,2026-03-23 13:25:53,14.727,3.45,6.159,60.57,0.0,1.3,175,13.3,14.6,22.8,False,gps,three_wheeler,electronics,1.8,0,4,256.73,0.0,0.0,0.0,1.041,275.91,credit,completed,True,1,False,False,0,13,False,True,False,False,0.925,historical,2.0,5.0,False,,False,,0.0,0.0
c02bbaa5-0b45-4101-b346-540b991aebf0,4e80844e-bf30-47ee-af5c-f7f2259ef655,f521c339-44fb-456a-8540-7be746a9a925,bangalore,blr_rajajinagar,blr_koramangala,12.99614,77.541883,12.940983,77.618838,10.351,2026-03-23T13:29:53,2026-03-23T13:30:35,2026-03-23T13:35:51.789442,2026-03-23T13:36:47.046070,,2026-03-23T13:36:47.046070,2026-03-23T13:42:01.095086,,,2026-03-23 13:28:01,1.93,14.049,0.186,5.23,0.0,3.5,17,10.0,22.1,34.3,False,gps,two_wheeler,perishable,1.4,0,0,45.44,0.0,0.0,0.0,1.052,48.32,upi,completed,True,1,False,False,0,13,False,True,False,False,0.86,historical,4.0,5.0,False,,False,,0.0,0.0
ff0460c0-f911-470f-abd1-832bda56185d,2a6697a4-0f92-4b6f-bd68-7e47053431d0,3a10c915-f00b-4ec9-bcdc-bc81687a078b,bangalore,blr_rajajinagar,blr_yeshwanthpur,12.981572,77.562338,13.017951,77.554062,4.143,2026-03-23T13:35:53,2026-03-23T13:36:46,,,,,,2026-03-23T13:40:38,pre_arrive,2026-03-23 13:34:17,3.33,5.418,0.804,9.81,0.0,0.0,15,6.8,0.0,0.0,False,gps,two_wheeler,documents,2.5,1,0,56.64,0.0,0.0,0.0,1.098,64.6,cash,cancelled_by_driver,False,0,False,False,0,13,False,True,False,False,0.86,historical,,,False,,False,,0.0,0.0
05079664-41fc-43b5-a1a9-cf98b698095f,1c446a8a-2c48-43f4-9ed6-29e2c453795c,32149186-2220-4291-b4f0-415ef6fa85c3,bangalore,blr_hsr,blr_electronic_city,12.914095,77.644023,12.847801,77.654953,7.466,2026-03-23T13:35:55,2026-03-23T13:36:02,2026-03-23T14:03:15.341165,2026-03-23T14:09:43.162277,2026-03-23T15:08:19.162277,2026-03-23T15:08:19.162277,2026-03-23T16:23:07.795711,,,2026-03-23 13:34:29,14.541,10.349,1.948,74.81,58.6,3.3,242,11.3,11.7,20.9,False,gps,mini_truck,appliances,110.4,5,3,461.74,234.4,6.68,0.0,1.169,765.74,upi,completed,True,1,True,True,0,13,False,True,False,False,0.925,historical,,,False,,False,,0.0,0.0
3640e5cc-d1c0-49ed-b8f9-e0a79b6b0f64,4fc778dc-df78-4206-9128-473ec20fd9bc,e03985ab-d0fd-4822-9659-f9e16b79aed0,bangalore,blr_electronic_city,blr_rajajinagar,12.841571,77.652806,12.990176,77.539072,20.615,2026-03-23T13:44:37,2026-03-23T13:45:28,2026-03-23T13:53:19.012795,2026-03-23T14:04:51.625610,2026-03-23T14:37:21.625610,2026-03-23T14:37:21.625610,2026-03-23T16:11:25.855013,,,2026-03-23 13:42:35,20.788,24.197,1.008,94.07,32.5,4.0,311,14.6,13.3,22.5,False,gps,mini_truck,appliances,187.0,0,2,574.19,130.0,7.9,0.0,1.241,831.02,upi,completed,True,1,True,True,0,13,False,True,False,False,1.295,historical,,,False,,False,,0.0,0.0
fb6c47a6-3ae4-4cec-92d4-a405d44b670b,d1f78c22-99b3-44c8-ae26-21e453546884,c0a78c5d-19fe-460e-aa4f-d012f7b08f2d,bangalore,blr_hebbal,blr_whitefield,13.029451,77.599006,12.962625,77.743103,17.291,2026-03-23T13:55:03,2026-03-23T13:55:16,2026-03-23T14:03:07.377172,2026-03-23T14:04:01.927451,,2026-03-23T14:04:01.927451,2026-03-23T14:20:19.848095,,,2026-03-23 13:53:43,5.378,21.416,0.311,16.3,0.0,1.7,43,16.1,19.8,23.8,False,gps,two_wheeler,documents,3.6,0,4,73.03,0.0,0.0,0.0,1.383,99.22,cash,completed,True,1,False,False,0,13,False,True,False,False,1.36,historical,4.0,5.0,False,,False,,0.0,0.0
